wearit_uuid,m2c2_cogtask,participant_id,device_model,device_os,survey_date_submitted,survey_date_completed,first_char,format_valid,trialset_id,script_checksum,user_response,block_trial_num,cogtask_resource_checksum,response_time_OLD,is_script,trial_uuid,trial_type,mem_free_perc,cogtask_display_name,trial_num,mem_free_total,os,cogtask_error,block_num,response_time,cogtask_type,cogtask_run_uuid,time_stamp,cogtask_cps,cogtask_script,cogtask_name,block_id,cogtask_all_params_checksum,cogtask_fps,correct_response,cogtask_trial_params
1585b8cb-f533-41fb-9890-a67fafde5906,symbolsearch,embar-rq0cp,SM-G781U,12,2022-01-21 10:13:44,2022-01-21 10:10:58,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,symbolsearch.json:72b06bd15fe02d21233621894e119a4c,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",0,0,"{symbols.png:7961fd8cb80b8dc244c50f826f85496d,:-1}",84,true,3243d62a-d9ec-40cc-9073-d72e010af675,NORMAL,NA,Symbol Search,17,NA,android,,1,65,script,24382c5f-3968-4fa1-8568-a44df840879e,2022/01/21 10:10:40,59.67741935483871,symbolsearch,Symbol Search,1,566ad1964a4133089b686436dd94c280,117.74193548387098,1,"{matchpairstop:3,lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:1,lure:0}"
1585b8cb-f533-41fb-9890-a67fafde5906,symbolsearch,embar-rq0cp,SM-G781U,12,2022-01-21 10:13:44,2022-01-21 10:10:58,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,symbolsearch.json:72b06bd15fe02d21233621894e119a4c,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",0,0,"{symbols.png:7961fd8cb80b8dc244c50f826f85496d,:-1}",66,true,d484d60c-2e44-4c1f-ab3b-6bdda5ccfc65,NORMAL,NA,Symbol Search,18,NA,android,,1,62,script,24382c5f-3968-4fa1-8568-a44df840879e,2022/01/21 10:10:41,59.701492537313435,symbolsearch,Symbol Search,1,566ad1964a4133089b686436dd94c280,117.74461028192371,0,"{matchpairstop:3,lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:0,lure:0}"
1585b8cb-f533-41fb-9890-a67fafde5906,symbolsearch,embar-rq0cp,SM-G781U,12,2022-01-21 10:13:44,2022-01-21 10:10:58,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,symbolsearch.json:72b06bd15fe02d21233621894e119a4c,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",0,0,"{symbols.png:7961fd8cb80b8dc244c50f826f85496d,:-1}",32,true,d66f3bfd-2e01-4a10-9611-f2214b1d7fcd,LURE,NA,Symbol Search,19,NA,android,,1,27,script,24382c5f-3968-4fa1-8568-a44df840879e,2022/01/21 10:10:41,59.54465849387041,symbolsearch,Symbol Search,1,566ad1964a4133089b686436dd94c280,119.08931698774082,1,"{matchpairstop:3,lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:1,lure:1}"
1585b8cb-f533-41fb-9890-a67fafde5906,symbolsearch,embar-rq0cp,SM-G781U,12,2022-01-21 10:13:44,2022-01-21 10:10:58,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,symbolsearch.json:72b06bd15fe02d21233621894e119a4c,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",1,0,"{symbols.png:7961fd8cb80b8dc244c50f826f85496d,:-1}",80,true,12afb88e-a992-4e26-a6f7-bdde4114cfd0,NORMAL,NA,Symbol Search,20,NA,android,,1,76,script,24382c5f-3968-4fa1-8568-a44df840879e,2022/01/21 10:10:42,59.48553054662379,symbolsearch,Symbol Search,1,566ad1964a4133089b686436dd94c280,117.36334405144694,0,"{matchpairstop:3,lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:0,lure:0}"
EFFEF5B2-2BE8-45F4-B41A-E5D52B8B9837,symbolsearch,ruby-dj2nb,N/A,N/A,2022-01-18 17:31:40,2022-01-18 17:31:39,[,TRUE,0,"{KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GameParams.js:490f208599f26a512a0603d6feb03909,KAlpha.js:fdac535470841697614a578b451f6d35,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,Tools.js:ca63e8aeadad3fb000f03128ed0b5770}",1,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},168,true,2450c6c3-1d91-4876-8de2-5989c37aa9e0,LURE,NA,Symbol Search,1,NA,ios,,1,151,gamescript,28b47801-6fa8-4004-be97-27c1522598f0,2022/01/18 17:28:43,59.40594059405941,symbolsearch,Symbol Search,1,f45e126200858e79fccd6a3c6aac1079,59.40594059405941,1,"{lureperc:50,script:symbolsearch,lure:1,leftcorrect:1,trialnum:20,matchpairstop:3}"
EFFEF5B2-2BE8-45F4-B41A-E5D52B8B9837,symbolsearch,ruby-dj2nb,N/A,N/A,2022-01-18 17:31:40,2022-01-18 17:31:39,[,TRUE,0,"{KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GameParams.js:490f208599f26a512a0603d6feb03909,KAlpha.js:fdac535470841697614a578b451f6d35,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,Tools.js:ca63e8aeadad3fb000f03128ed0b5770}",1,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},1070,true,a1202069-76c7-4edb-813e-4d2bf50d9e5d,NORMAL,NA,Symbol Search,2,NA,ios,,1,1054,gamescript,28b47801-6fa8-4004-be97-27c1522598f0,2022/01/18 17:28:45,59.738643434972,symbolsearch,Symbol Search,1,f45e126200858e79fccd6a3c6aac1079,59.738643434972,0,"{matchpairstop:3,trialnum:20,lureperc:50,leftcorrect:0,lure:0,script:symbolsearch}"
EFFEF5B2-2BE8-45F4-B41A-E5D52B8B9837,symbolsearch,ruby-dj2nb,N/A,N/A,2022-01-18 17:31:40,2022-01-18 17:31:39,[,TRUE,0,"{KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GameParams.js:490f208599f26a512a0603d6feb03909,KAlpha.js:fdac535470841697614a578b451f6d35,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,Tools.js:ca63e8aeadad3fb000f03128ed0b5770}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},2658,true,7b8f2b38-fcff-4fe5-b53e-0f1dd268da61,NORMAL,NA,Symbol Search,3,NA,ios,,1,2650,gamescript,28b47801-6fa8-4004-be97-27c1522598f0,2022/01/18 17:28:48,59.78090766823161,symbolsearch,Symbol Search,1,f45e126200858e79fccd6a3c6aac1079,59.78090766823161,0,"{lureperc:50,trialnum:20,leftcorrect:0,script:symbolsearch,lure:0,matchpairstop:3}"
EFFEF5B2-2BE8-45F4-B41A-E5D52B8B9837,symbolsearch,ruby-dj2nb,N/A,N/A,2022-01-18 17:31:40,2022-01-18 17:31:39,[,TRUE,0,"{KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GameParams.js:490f208599f26a512a0603d6feb03909,KAlpha.js:fdac535470841697614a578b451f6d35,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,Tools.js:ca63e8aeadad3fb000f03128ed0b5770}",1,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},1487,true,0ef2e865-9587-419c-8a36-6ee7edbb8e22,NORMAL,NA,Symbol Search,4,NA,ios,,1,1472,gamescript,28b47801-6fa8-4004-be97-27c1522598f0,2022/01/18 17:28:50,59.78260869565217,symbolsearch,Symbol Search,1,f45e126200858e79fccd6a3c6aac1079,59.78260869565217,1,"{lureperc:50,script:symbolsearch,lure:0,leftcorrect:1,trialnum:20,matchpairstop:3}"
EFFEF5B2-2BE8-45F4-B41A-E5D52B8B9837,symbolsearch,ruby-dj2nb,N/A,N/A,2022-01-18 17:31:40,2022-01-18 17:31:39,[,TRUE,0,"{KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GameParams.js:490f208599f26a512a0603d6feb03909,KAlpha.js:fdac535470841697614a578b451f6d35,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,Tools.js:ca63e8aeadad3fb000f03128ed0b5770}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},1037,true,13958845-4a5d-4595-96b8-ac8de88c2e27,LURE,NA,Symbol Search,5,NA,ios,,1,1029,gamescript,28b47801-6fa8-4004-be97-27c1522598f0,2022/01/18 17:28:52,59.75842339478703,symbolsearch,Symbol Search,1,f45e126200858e79fccd6a3c6aac1079,59.75842339478703,1,"{script:symbolsearch,lure:1,trialnum:20,matchpairstop:3,leftcorrect:1,lureperc:50}"
EFFEF5B2-2BE8-45F4-B41A-E5D52B8B9837,symbolsearch,ruby-dj2nb,N/A,N/A,2022-01-18 17:31:40,2022-01-18 17:31:39,[,TRUE,0,"{KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GameParams.js:490f208599f26a512a0603d6feb03909,KAlpha.js:fdac535470841697614a578b451f6d35,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,Tools.js:ca63e8aeadad3fb000f03128ed0b5770}",1,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},2826,true,2cca7861-45e9-476a-9f82-958a799afedf,LURE,NA,Symbol Search,6,NA,ios,,1,2818,gamescript,28b47801-6fa8-4004-be97-27c1522598f0,2022/01/18 17:28:55,59.785841760856634,symbolsearch,Symbol Search,1,f45e126200858e79fccd6a3c6aac1079,59.785841760856634,1,"{lureperc:50,trialnum:20,script:symbolsearch,lure:1,leftcorrect:1,matchpairstop:3}"
EFFEF5B2-2BE8-45F4-B41A-E5D52B8B9837,symbolsearch,ruby-dj2nb,N/A,N/A,2022-01-18 17:31:40,2022-01-18 17:31:39,[,TRUE,0,"{KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GameParams.js:490f208599f26a512a0603d6feb03909,KAlpha.js:fdac535470841697614a578b451f6d35,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,Tools.js:ca63e8aeadad3fb000f03128ed0b5770}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},1907,true,da022a62-45da-4fb0-8889-37f8d78d82ee,LURE,NA,Symbol Search,7,NA,ios,,1,1891,gamescript,28b47801-6fa8-4004-be97-27c1522598f0,2022/01/18 17:28:58,59.76258698321735,symbolsearch,Symbol Search,1,f45e126200858e79fccd6a3c6aac1079,59.76258698321735,0,"{lure:1,script:symbolsearch,leftcorrect:0,matchpairstop:3,trialnum:20,lureperc:50}"
EFFEF5B2-2BE8-45F4-B41A-E5D52B8B9837,symbolsearch,ruby-dj2nb,N/A,N/A,2022-01-18 17:31:40,2022-01-18 17:31:39,[,TRUE,0,"{KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GameParams.js:490f208599f26a512a0603d6feb03909,KAlpha.js:fdac535470841697614a578b451f6d35,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,Tools.js:ca63e8aeadad3fb000f03128ed0b5770}",1,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},1906,true,0b139e47-6863-428e-84a8-767a51027664,NORMAL,NA,Symbol Search,8,NA,ios,,1,1890,gamescript,28b47801-6fa8-4004-be97-27c1522598f0,2022/01/18 17:29:00,59.76258698321735,symbolsearch,Symbol Search,1,f45e126200858e79fccd6a3c6aac1079,59.76258698321735,1,"{script:symbolsearch,lure:0,trialnum:20,leftcorrect:1,matchpairstop:3,lureperc:50}"
EFFEF5B2-2BE8-45F4-B41A-E5D52B8B9837,symbolsearch,ruby-dj2nb,N/A,N/A,2022-01-18 17:31:40,2022-01-18 17:31:39,[,TRUE,0,"{KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GameParams.js:490f208599f26a512a0603d6feb03909,KAlpha.js:fdac535470841697614a578b451f6d35,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,Tools.js:ca63e8aeadad3fb000f03128ed0b5770}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},2441,true,835e6582-f8dd-41ae-8d62-e3c4f1ea14fb,NORMAL,NA,Symbol Search,9,NA,ios,,1,2425,gamescript,28b47801-6fa8-4004-be97-27c1522598f0,2022/01/18 17:29:03,59.79173664763184,symbolsearch,Symbol Search,1,f45e126200858e79fccd6a3c6aac1079,59.79173664763184,0,"{lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:0,lure:0,matchpairstop:3}"
EFFEF5B2-2BE8-45F4-B41A-E5D52B8B9837,symbolsearch,ruby-dj2nb,N/A,N/A,2022-01-18 17:31:40,2022-01-18 17:31:39,[,TRUE,0,"{KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,Entity.js:c946612f44aee711daf56d2e00ab0b20,GButton.js:a4b2cda308803649f182677b95c3c86a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GameParams.js:490f208599f26a512a0603d6feb03909,KAlpha.js:fdac535470841697614a578b451f6d35,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GColor.js:3f152bebb4545bcef5d255a594dc52e2,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,Tools.js:ca63e8aeadad3fb000f03128ed0b5770}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},1923,true,4a14fd73-583f-44a4-a1f1-000702c5e780,NORMAL,NA,Symbol Search,10,NA,ios,,1,1907,gamescript,28b47801-6fa8-4004-be97-27c1522598f0,2022/01/18 17:29:05,59.75609756097561,symbolsearch,Symbol Search,1,f45e126200858e79fccd6a3c6aac1079,59.75609756097561,0,"{lureperc:50,script:symbolsearch,lure:0,leftcorrect:0,trialnum:20,matchpairstop:3}"
