wearit_uuid,m2c2_cogtask,participant_id,device_model,device_os,survey_date_submitted,survey_date_completed,first_char,format_valid,cogtask_cps,cogtask_name,time_stamp,os,trial_num,responseTime,cogtask_type,cogtask_trial_params,cogtask_display_name,cogtask_fps,block_id,block_trial_num,trial_uuid,block_num,trialset_id,trial_type,response,letter,cogtask_all_params_checksum,cogtask_run_uuid
bd9b8c1c-e87a-426d-aee7-e27e4db4b469,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:18:01,2022-02-14 12:17:58,[,TRUE,61.32075471698113,Go No Go,2022/02/14 12:17:49,android,1,423,gonogo,{},Go No Go,118.71069182389937,1,0,78f7719f-12f5-498c-8ce3-90845d728e0b,1,1,1,1,Y,903ecf158a45a4ec03c5cd145ac4d7ac,6226a225-13f7-45af-8524-0a051003fc32
bd9b8c1c-e87a-426d-aee7-e27e4db4b469,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:18:01,2022-02-14 12:17:58,[,TRUE,61.91222570532915,Go No Go,2022/02/14 12:17:51,android,1,312,gonogo,{},Go No Go,118.3385579937304,1,0,91e14a75-493c-404e-98dc-a2f3260ed4f2,1,1,1,1,L,903ecf158a45a4ec03c5cd145ac4d7ac,6226a225-13f7-45af-8524-0a051003fc32
bd9b8c1c-e87a-426d-aee7-e27e4db4b469,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:18:01,2022-02-14 12:17:58,[,TRUE,61.62246489859594,Go No Go,2022/02/14 12:17:52,android,1,345,gonogo,{},Go No Go,117.78471138845553,1,0,8a354311-46dc-418e-9c3f-3ab6d9437324,1,1,1,1,N,903ecf158a45a4ec03c5cd145ac4d7ac,6226a225-13f7-45af-8524-0a051003fc32
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.33540372670807,Go No Go,2022/02/14 12:12:39,android,1,-1,gonogo,{},Go No Go,118.10411810411811,1,0,3216857d-700f-406f-9765-90aea8973585,1,1,1,0,D,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.52647975077881,Go No Go,2022/02/14 12:12:40,android,1,-1,gonogo,{},Go No Go,117.69290724863602,1,0,784303a2-4dbb-4740-8438-812ebad976cb,1,1,1,0,I,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.81533646322379,Go No Go,2022/02/14 12:12:42,android,1,-1,gonogo,{},Go No Go,118.15336463223787,1,0,6712d26f-8332-48b9-851c-c24c8aa52168,1,1,1,0,N,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.62246489859594,Go No Go,2022/02/14 12:12:43,android,1,-1,gonogo,{},Go No Go,117.00468018720748,1,0,300381b8-33fd-49e0-ab38-16073bcec605,1,1,1,0,Y,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.38306138306139,Go No Go,2022/02/14 12:12:44,android,1,-1,gonogo,{},Go No Go,117.41835147744945,1,0,94c295db-586c-4639-8fce-18d972d970bc,1,1,1,0,W,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.57443491816056,Go No Go,2022/02/14 12:12:46,android,1,550,gonogo,{},Go No Go,118.47233047544817,1,0,305b18b1-170c-4127-a1ac-968ae1b2d1c1,1,1,0,1,X,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.52647975077881,Go No Go,2022/02/14 12:12:47,android,1,366,gonogo,{},Go No Go,118.38006230529595,1,0,a366ff93-b106-4624-aa32-f1fb67d445a0,1,1,1,1,G,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.96746707978312,Go No Go,2022/02/14 12:12:48,android,1,-1,gonogo,{},Go No Go,117.73818745158792,1,0,081a747f-99ee-49fb-973b-bb1b1a764b88,1,1,1,0,K,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.767005473025804,Go No Go,2022/02/14 12:12:49,android,1,365,gonogo,{},Go No Go,118.06098514464426,1,0,40ab554e-0443-46a7-89e0-f2bb8b19a75a,1,1,1,1,L,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.670569867291185,Go No Go,2022/02/14 12:12:51,android,1,290,gonogo,{},Go No Go,117.87665886026542,1,0,8d35cb03-a8e0-4494-890a-e523e813c89b,1,1,1,1,B,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.62246489859594,Go No Go,2022/02/14 12:12:52,android,1,-1,gonogo,{},Go No Go,117.78471138845553,1,0,8e676145-3884-4c98-ae99-19885f903a77,1,1,0,0,X,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.91222570532915,Go No Go,2022/02/14 12:12:53,android,1,331,gonogo,{},Go No Go,118.3385579937304,1,0,1245b2e0-7f89-4c4e-8a3e-1605129c3d69,1,1,1,1,E,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.670569867291185,Go No Go,2022/02/14 12:12:55,android,1,307,gonogo,{},Go No Go,118.65729898516784,1,0,e0892642-1fb2-4054-a706-6e8f7c9d5cbe,1,1,0,1,X,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.38306138306139,Go No Go,2022/02/14 12:12:56,android,1,305,gonogo,{},Go No Go,118.1959564541213,1,0,fa79bb8f-cb72-46b0-9200-69d4e0686c3d,1,1,1,1,P,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.62246489859594,Go No Go,2022/02/14 12:12:57,android,1,305,gonogo,{},Go No Go,118.56474258970358,1,0,c18813c1-d12d-4020-bf06-b7d8273b02cc,1,1,1,1,A,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.81533646322379,Go No Go,2022/02/14 12:12:59,android,1,417,gonogo,{},Go No Go,118.15336463223787,1,0,3a7f845e-5dbc-4adc-a4b1-fb1238bb4768,1,1,1,1,C,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.71875,Go No Go,2022/02/14 12:13:00,android,1,484,gonogo,{},Go No Go,118.06098514464426,1,0,5267ef55-bbeb-44fa-b3ca-7dc1654dea6e,1,1,1,1,F,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.62246489859594,Go No Go,2022/02/14 12:13:01,android,1,496,gonogo,{},Go No Go,118.56474258970358,1,0,6c12cee8-8fd4-4006-8dcb-5c64f5a0eb30,1,1,1,1,Z,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.57443491816056,Go No Go,2022/02/14 12:13:02,android,1,-1,gonogo,{},Go No Go,117.78471138845553,1,0,caf64379-3178-4f06-86ad-cd3ce845698a,1,1,0,0,X,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.62246489859594,Go No Go,2022/02/14 12:13:04,android,1,559,gonogo,{},Go No Go,118.56474258970358,1,0,666d0e4e-ee73-4be6-9b85-356e568edcdc,1,1,1,1,V,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.87161639597835,Go No Go,2022/02/14 12:13:05,android,1,494,gonogo,{},Go No Go,117.55607115235887,1,0,6d4797f1-8076-4fd0-bead-f8d7af3960cc,1,1,1,1,S,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.52647975077881,Go No Go,2022/02/14 12:13:06,android,1,356,gonogo,{},Go No Go,118.47233047544817,1,0,ef79c2c1-a499-439f-bc75-8e2ddc3370ae,1,1,1,1,Q,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.38306138306139,Go No Go,2022/02/14 12:13:08,android,1,-1,gonogo,{},Go No Go,118.10411810411811,1,0,2e22372e-7283-44c6-9df6-9c0a8e851bf5,1,1,0,0,X,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.478599221789885,Go No Go,2022/02/14 12:13:09,android,1,349,gonogo,{},Go No Go,117.50972762645915,1,0,78ba8379-2925-4399-a828-eba4698c568e,1,1,1,1,J,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,62.009419152276294,Go No Go,2022/02/14 12:13:10,android,1,323,gonogo,{},Go No Go,118.5243328100471,1,0,fc2d5b43-fb30-4378-9b70-84b9abd25326,1,1,1,1,M,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.52647975077881,Go No Go,2022/02/14 12:13:12,android,1,445,gonogo,{},Go No Go,118.38006230529595,1,0,c3ddaa3f-b437-429d-8a4d-da1596106775,1,1,1,1,U,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.4307931570762,Go No Go,2022/02/14 12:13:13,android,1,336,gonogo,{},Go No Go,118.1959564541213,1,0,78bbbed2-c691-4de8-a427-62e65d02165f,1,1,1,1,T,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.32075471698113,Go No Go,2022/02/14 12:13:14,android,1,360,gonogo,{},Go No Go,118.71069182389937,1,0,7d8031c7-9c22-4768-b37e-c0fe2307e25a,1,1,1,1,O,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.767005473025804,Go No Go,2022/02/14 12:13:15,android,1,-1,gonogo,{},Go No Go,118.15336463223787,1,0,ccb656ee-a065-4b46-9dfc-67f192dfc667,1,1,0,0,X,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
e6d6263d-c923-41b2-8f07-a8c360a77b7d,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-14 12:13:30,2022-02-14 12:13:28,[,TRUE,61.72839506172839,Go No Go,2022/02/14 12:13:17,android,1,331,gonogo,{},Go No Go,118.05555555555556,1,0,38d210f5-7fb8-4f89-b069-82373be82792,1,1,1,1,R,903ecf158a45a4ec03c5cd145ac4d7ac,ad61d34d-af4c-4101-8ff3-1de6038dbea9
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.57443491816056,Go No Go,2022/02/15 11:35:36,android,1,-1,gonogo,{},Go No Go,117.69290724863602,1,0,53f21b48-a842-4a73-8b48-16067d75a914,1,1,1,0,E,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.38306138306139,Go No Go,2022/02/15 11:35:38,android,1,-1,gonogo,{},Go No Go,118.1959564541213,1,0,5df94630-fd11-4f96-83e7-8f28dab03cad,1,1,1,0,T,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.240310077519375,Go No Go,2022/02/15 11:35:39,android,1,-1,gonogo,{},Go No Go,117.92086889061288,1,0,a1fa922e-3a51-43c4-81ce-348c056fd48b,1,1,1,0,K,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.670569867291185,Go No Go,2022/02/15 11:35:40,android,1,-1,gonogo,{},Go No Go,117.87665886026542,1,0,a4dc16c2-2ca9-4445-af5c-63c526b13f98,1,1,1,0,N,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.71875,Go No Go,2022/02/15 11:35:42,android,1,-1,gonogo,{},Go No Go,117.96875,1,0,3118d201-37e5-481b-bf8f-53a5a737cabf,1,1,1,0,I,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.38306138306139,Go No Go,2022/02/15 11:35:43,android,1,-1,gonogo,{},Go No Go,118.1959564541213,1,0,f0cdc98d-aa57-44f8-806d-4853d4d87c88,1,1,1,0,S,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.478599221789885,Go No Go,2022/02/15 11:35:44,android,1,-1,gonogo,{},Go No Go,118.28793774319067,1,0,1c90604a-cb01-4716-ade3-b5be3efce329,1,1,1,0,Q,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.4307931570762,Go No Go,2022/02/15 11:35:45,android,1,-1,gonogo,{},Go No Go,118.97356143079315,1,0,54be299d-a162-4ca6-9b4f-3846ec682f45,1,1,1,0,Y,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.96746707978312,Go No Go,2022/02/15 11:35:47,android,1,-1,gonogo,{},Go No Go,117.73818745158792,1,0,74aa3762-d75b-4b15-aa60-7668509261d5,1,1,0,0,X,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.52647975077881,Go No Go,2022/02/15 11:35:48,android,1,-1,gonogo,{},Go No Go,117.601246105919,1,0,a6cb22ed-eb83-4649-b49b-bbae397b445a,1,1,1,0,J,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.478599221789885,Go No Go,2022/02/15 11:35:49,android,1,-1,gonogo,{},Go No Go,118.38006230529595,1,0,c08fe6f1-7349-40ee-89d2-196422c4eb7d,1,1,1,0,U,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.52647975077881,Go No Go,2022/02/15 11:35:51,android,1,-1,gonogo,{},Go No Go,117.601246105919,1,0,584ed511-59b9-4c02-89a1-55d5c12dcc76,1,1,1,0,L,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.81533646322379,Go No Go,2022/02/15 11:35:52,android,1,-1,gonogo,{},Go No Go,118.9358372456964,1,0,c8207f37-a53d-4426-94a5-c18953ff64a9,1,1,0,0,X,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.71875,Go No Go,2022/02/15 11:35:53,android,1,-1,gonogo,{},Go No Go,118.06098514464426,1,0,78673d5e-328f-41ac-a09e-4a9c642273ba,1,1,1,0,R,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.4307931570762,Go No Go,2022/02/15 11:35:55,android,1,-1,gonogo,{},Go No Go,118.28793774319067,1,0,1fdc8dbf-ccb5-43c7-aaf1-f0aaaf2ff5e2,1,1,1,0,B,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.38306138306139,Go No Go,2022/02/15 11:35:56,android,1,-1,gonogo,{},Go No Go,118.10411810411811,1,0,7d8c0c19-0e51-46af-b032-ebea0eb22c24,1,1,1,0,C,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.478599221789885,Go No Go,2022/02/15 11:35:57,android,1,-1,gonogo,{},Go No Go,118.28793774319067,1,0,028b7ddc-2edb-40b3-8b3c-269d98140f9b,1,1,1,0,P,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.96746707978312,Go No Go,2022/02/15 11:35:58,android,1,-1,gonogo,{},Go No Go,118.51278079008522,1,0,c7591136-ee20-47f1-af00-5fd0c0cdb0e8,1,1,0,0,X,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.33540372670807,Go No Go,2022/02/15 11:36:00,android,1,-1,gonogo,{},Go No Go,117.23602484472049,1,0,63394627-fdd7-448e-9e2f-7355e2e405dc,1,1,1,0,O,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.38306138306139,Go No Go,2022/02/15 11:36:01,android,1,-1,gonogo,{},Go No Go,118.1959564541213,1,0,96dd7fe7-d4ce-4e54-b272-367102fec0f4,1,1,0,0,X,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.38306138306139,Go No Go,2022/02/15 11:36:02,android,1,-1,gonogo,{},Go No Go,118.10411810411811,1,0,4aeb03fb-7c4d-4221-b524-f03648534b2e,1,1,0,0,X,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.81533646322379,Go No Go,2022/02/15 11:36:04,android,1,-1,gonogo,{},Go No Go,118.15336463223787,1,0,242dfd44-4076-4391-ab4c-731becd823fd,1,1,1,0,Z,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.670569867291185,Go No Go,2022/02/15 11:36:05,android,1,-1,gonogo,{},Go No Go,117.87665886026542,1,0,a125be6f-b557-46bd-8734-92c61c2d71e1,1,1,1,0,M,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.38306138306139,Go No Go,2022/02/15 11:36:06,android,1,-1,gonogo,{},Go No Go,118.10411810411811,1,0,7b3c5516-9caa-46d3-91c4-9be79f2c5f30,1,1,1,0,H,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.4307931570762,Go No Go,2022/02/15 11:36:08,android,1,-1,gonogo,{},Go No Go,118.28793774319067,1,0,87b5564e-1e21-40ac-a1df-c267b0a72297,1,1,1,0,F,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
22036268-c6b7-4190-9d1d-7e4eefa1040c,GoNoGo,embar-rq0cp,SM-G781U,12,2022-02-15 11:36:46,2022-02-15 11:36:44,[,TRUE,61.57443491816056,Go No Go,2022/02/15 11:36:09,android,1,-1,gonogo,{},Go No Go,118.47233047544817,1,0,83e0ae44-b1a7-47c5-a093-2d6983738a13,1,1,1,0,A,903ecf158a45a4ec03c5cd145ac4d7ac,d08b9691-2c21-4738-bb00-567fc881c05c
